resvid;uid
2997;436
2998;121
2999;105
3000;335
3001;153
3002;389
3003;130
3004;80
3005;260
3006;375
3007;253
3008;256
3009;114
3010;327
3011;93
3012;293
3013;277
3014;325
3015;20
3016;166
3017;101
3018;449
3019;197
3020;247
3021;108
3022;195
3023;370
3024;188
3025;213
3026;444
3027;58
3028;206
3029;72
3030;235
3031;142
3032;437
3033;339
3034;120
3035;15
3036;101
3037;200
3038;387
3039;145
3040;323
3041;386
3042;386
3043;219
3044;62
3045;327
3046;214
3047;209
3048;203
3049;75
3050;75
3051;254
3052;17
3053;207
3054;134
3055;40
3056;75
3057;230
3058;412
3059;128
3060;317
3061;427
3062;37
3063;169
3064;429
3065;270
3066;374
3067;176
3068;363
3069;356
3070;220
3071;172
3072;271
3073;1
3074;251
3075;185
3076;249
3077;9
3078;3
3079;126
3080;17
3081;155
3082;431
3083;180
3084;220
3085;174
3086;316
3087;253
3088;67
3089;251
3090;243
3091;427
3092;34
3093;98
3094;194
3095;339
3096;258
3097;296
3098;298
3099;237
3100;346
3101;212
3102;304
3103;402
3104;58
3105;193
3106;101
3107;24
3108;122
3109;298
3110;186
3111;412
3112;80
3113;179
3114;84
3115;235
3116;447
3117;41
3118;310
3119;219
3120;46
3121;17
3122;88
3123;306
3124;96
3125;0
3126;189
3127;185
3128;187
3129;195
3130;82
3131;18
3132;38
3133;223
3134;217
3135;251
3136;213
3137;32
3138;326
3139;366
3140;109
3141;232
3142;133
3143;117
3144;214
3145;375
3146;319
3147;109
3148;115
3149;391
3150;330
3151;109
3152;78
3153;348
3154;316
3155;447
3156;273
3157;51
3158;177
3159;299
3160;423
3161;89
3162;266
3163;334
3164;329
3165;322
3166;192
3167;397
3168;360
3169;440
3170;370
3171;228
3172;34
3173;296
3174;29
3175;344
3176;431
3177;50
3178;408
3179;273
3180;279
3181;323
3182;174
3183;268
3184;191
3185;230
3186;346
3187;430
3188;209
3189;143
3190;445
3191;94
3192;160
3193;255
3194;380
3195;241
3196;41
3197;309
3198;341
3199;321
3200;258
3201;358
3202;335
3203;20
3204;130
3205;201
3206;306
3207;159
3208;11
3209;268
3210;102
3211;358
3212;352
3213;409
3214;291
3215;126
3216;209
3217;205
3218;106
3219;341
3220;312
3221;44
3222;273
3223;204
3224;285
3225;242
3226;442
3227;348
3228;332
3229;396
3230;410
3231;186
3232;120
3233;40
3234;8
3235;255
3236;413
3237;412
3238;131
3239;395
3240;25
3241;183
3242;87
3243;59
3244;212
3245;263
3246;351
3247;243
3248;395
3249;227
3250;275
3251;305
3252;398
3253;64
3254;26
3255;13
3256;267
3257;241
3258;52
3259;208
3260;191
3261;82
3262;337
3263;23
3264;51
3265;22
3266;139
3267;152
3268;104
3269;4
3270;169
3271;338
3272;138
3273;10
3274;286
3275;204
3276;396
3277;87
3278;324
3279;285
3280;260
3281;140
3282;446
3283;370
3284;431
3285;363
3286;372
3287;98
3288;114
3289;286
3290;22
3291;206
3292;42
3293;110
3294;33
3295;447
3296;47
3297;265
3298;13
3299;227
3300;158
3301;288
3302;205
3303;292
3304;27
3305;257
3306;94
3307;427
3308;208
3309;356
3310;21
3311;29
3312;181
3313;313
3314;101
3315;1
3316;297
3317;447
3318;338
3319;70
3320;31
3321;371
3322;8
3323;107
3324;313
3325;377
3326;354
3327;67
3328;267
3329;187
3330;61
3331;10
3332;323
3333;134
3334;103
3335;367
3336;431
3337;293
3338;222
3339;90
3340;229
3341;279
3342;354
3343;55
3344;413
3345;185
3346;328
3347;449
3348;432
3349;425
3350;382
3351;176
3352;340
3353;293
3354;321
3355;327
3356;312
3357;34
3358;360
3359;210
3360;239
3361;170
3362;272
3363;268
3364;130
3365;222
3366;325
3367;216
3368;347
3369;361
3370;336
3371;34
3372;186
3373;377
3374;191
3375;206
3376;98
3377;271
3378;24
3379;243
3380;154
3381;28
3382;345
3383;206
3384;303
3385;96
3386;311
3387;217
3388;177
3389;17
3390;297
3391;297
3392;322
3393;192
3394;127
3395;47
3396;138
3397;76
3398;292
3399;187
3400;155
3401;435
3402;342
3403;70
3404;71
3405;403
3406;162
3407;33
3408;233
3409;41
3410;6
3411;64
3412;250
3413;427
3414;264
3415;121
3416;342
3417;121
3418;166
3419;331
3420;92
3421;205
3422;89
3423;444
3424;310
3425;235
3426;220
3427;231
3428;294
3429;174
3430;49
3431;80
3432;301
3433;430
3434;42
3435;273
3436;199
3437;276
3438;328
3439;75
3440;222
3441;232
3442;391
3443;137
3444;280
3445;99
3446;24
3447;275
3448;168
3449;358
3450;12
3451;334
3452;209
3453;215
3454;150
3455;377
3456;298
3457;323
3458;65
3459;329
3460;333
3461;139
3462;195
3463;360
3464;135
3465;163
3466;315
3467;265
3468;384
3469;50
3470;28
3471;422
3472;407
3473;400
3474;255
3475;422
3476;47
3477;15
3478;252
3479;290
3480;40
3481;111
3482;33
3483;441
3484;152
3485;138
3486;226
3487;436
3488;420
3489;67
3490;235
3491;184
3492;330
3493;10
3494;416
3495;384
3496;396
3497;124
3498;9
3499;413
3500;361
3501;310
3502;407
3503;2
3504;231
3505;208
3506;23
3507;393
3508;336
3509;81
3510;316
3511;387
3512;198
3513;301
3514;252
3515;414
3516;49
3517;275
3518;5
3519;366
3520;97
3521;283
3522;34
3523;151
3524;378
3525;113
3526;141
3527;124
3528;296
3529;58
3530;38
3531;223
3532;112
3533;80
3534;53
3535;89
3536;130
3537;131
3538;125
3539;122
3540;351
3541;77
3542;50
3543;207
3544;59
3545;151
3546;158
3547;317
3548;68
3549;348
3550;32
3551;101
3552;427
3553;401
3554;412
3555;385
3556;238
3557;286
3558;333
3559;300
3560;153
3561;348
3562;169
3563;161
3564;122
3565;223
3566;102
3567;412
3568;212
3569;19
3570;364
3571;185
3572;92
3573;242
3574;174
3575;231
3576;163
3577;194
3578;346
3579;207
3580;165
3581;30
3582;94
3583;295
3584;255
3585;387
3586;240
3587;422
3588;51
3589;65
3590;287
3591;76
3592;442
3593;409
3594;77
3595;218
3596;186
3597;255
3598;60
3599;158
3600;302
3601;334
3602;125
3603;33
3604;312
3605;195
3606;90
3607;21
3608;212
3609;12
3610;314
3611;330
3612;156
3613;405
3614;15
3615;388
3616;276
3617;273
3618;39
3619;4
3620;329
3621;314
3622;23
3623;226
3624;198
3625;374
3626;288
3627;273
3628;220
3629;336
3630;127
3631;91
3632;150
3633;361
3634;219
3635;58
3636;266
3637;100
3638;48
3639;314
3640;263
3641;279
3642;221
3643;205
3644;161
3645;145
3646;39
3647;334
3648;113
3649;142
3650;368
3651;101
3652;26
3653;231
3654;250
3655;410
3656;36
3657;216
3658;124
3659;403
3660;81
3661;127
3662;398
3663;174
3664;29
3665;360
3666;121
3667;61
3668;263
3669;86
3670;253
3671;254
3672;283
3673;15
3674;173
3675;44
3676;202
3677;61
3678;88
3679;56
3680;386
3681;406
3682;436
3683;3
3684;229
3685;415
3686;265
3687;287
3688;396
3689;301
3690;315
3691;101
3692;255
3693;449
3694;158
3695;382
3696;276
3697;124
3698;329
3699;89
3700;30
3701;119
3702;293
3703;427
3704;271
3705;25
3706;343
3707;191
3708;202
3709;258
3710;110
3711;441
3712;393
3713;72
3714;203
3715;123
3716;151
3717;244
3718;73
3719;381
3720;303
3721;221
3722;67
3723;368
3724;228
3725;429
3726;22
3727;29
3728;208
3729;314
3730;61
3731;308
3732;333
3733;191
3734;165
3735;349
3736;381
3737;3
3738;313
3739;182
3740;229
3741;282
3742;23
3743;213
3744;127
3745;283
3746;0
3747;41
3748;209
3749;213
3750;260
3751;270
3752;224
3753;225
3754;12
3755;364
3756;26
3757;193
3758;413
3759;18
3760;291
3761;9
3762;370
3763;152
3764;84
3765;212
3766;112
3767;173
3768;353
3769;265
3770;270
3771;392
3772;192
3773;21
3774;166
3775;435
3776;110
3777;16
3778;74
3779;400
3780;121
3781;63
3782;403
3783;75
3784;165
3785;53
3786;216
3787;72
3788;388
3789;317
3790;432
3791;44
3792;34
3793;150
3794;262
3795;109
3796;148
3797;42
3798;268
3799;221
3800;43
3801;30
3802;60
3803;0
3804;306
3805;17
3806;391
3807;266
3808;134
3809;47
3810;321
3811;181
3812;299
3813;170
3814;351
3815;114
3816;261
3817;115
3818;266
3819;27
3820;6
3821;203
3822;197
3823;122
3824;30
3825;405
3826;281
3827;361
3828;196
3829;441
3830;47
3831;336
3832;123
3833;423
3834;340
3835;167
3836;127
3837;191
3838;148
3839;107
3840;391
3841;94
3842;307
3843;128
3844;384
3845;390
3846;86
3847;339
3848;293
3849;175
3850;254
3851;19
3852;238
3853;246
3854;439
3855;300
3856;444
3857;99
3858;237
3859;446
3860;397
3861;121
3862;92
3863;153
3864;275
3865;290
3866;241
3867;59
3868;269
3869;28
3870;32
3871;174
3872;215
3873;316
3874;26
3875;321
3876;151
3877;81
3878;132
3879;237
3880;271
3881;376
3882;81
3883;127
3884;89
3885;175
3886;402
3887;196
3888;355
3889;18
3890;40
3891;80
3892;176
3893;254
3894;114
3895;126
3896;348
3897;150
3898;133
3899;177
3900;17
3901;20
3902;352
3903;198
3904;229
3905;241
3906;413
3907;331
3908;301
3909;104
3910;375
3911;347
3912;196
3913;377
3914;134
3915;173
3916;404
3917;412
3918;430
3919;212
3920;102
3921;432
3922;18
3923;321
3924;323
3925;177
3926;65
3927;294
3928;268
3929;12
3930;108
3931;47
3932;433
3933;433
3934;142
3935;261
3936;138
3937;384
3938;446
3939;315
3940;24
3941;78
3942;63
3943;179
3944;192
3945;35
3946;51
3947;17
3948;168
3949;406
3950;140
3951;279
3952;237
3953;244
3954;18
3955;123
3956;18
3957;75
3958;138
3959;152
3960;8
3961;280
3962;411
3963;269
3964;253
3965;155
3966;38
3967;4
3968;79
3969;16
3970;123
3971;339
3972;402
3973;408
3974;315
3975;219
3976;124
3977;44
3978;14
3979;345
3980;104
3981;400
3982;20
3983;38
3984;241
3985;310
3986;296
3987;87
3988;326
3989;331
3990;395
3991;310
3992;349
3993;106
3994;101
3995;158
3996;78
3997;125
3998;54
3999;191
4000;425
4001;413
4002;345
4003;326
4004;53
4005;391
4006;53
4007;281
4008;449
4009;355
4010;108
4011;290
4012;77
4013;59
4014;382
4015;159
4016;292
4017;235
4018;346
4019;76
4020;95
4021;61
4022;365
4023;209
4024;169
4025;110
4026;235
4027;267
4028;194
4029;397
4030;386
4031;390
4032;446
4033;146
4034;166
4035;311
4036;415
4037;81
4038;134
4039;146
4040;132
4041;319
4042;398
4043;314
4044;291
4045;354
4046;108
4047;98
4048;268
4049;429
4050;20
4051;149
4052;29
4053;323
4054;314
4055;284
4056;54
4057;43
4058;337
4059;384
4060;337
4061;228
4062;301
4063;214
4064;351
4065;425
4066;231
4067;197
4068;435
4069;350
4070;347
4071;169
4072;297
4073;5
4074;313
4075;129
4076;441
4077;392
4078;162
4079;38
4080;365
4081;91
4082;338
4083;322
4084;317
4085;314
4086;238
4087;7
4088;96
4089;293
4090;108
4091;334
4092;373
4093;134
4094;278
4095;33
4096;147
4097;445
4098;148
4099;446
4100;144
4101;302
4102;314
4103;0
4104;171
4105;115
4106;400
4107;16
4108;295
4109;373
4110;87
4111;170
4112;313
4113;245
4114;139
4115;197
4116;249
4117;176
4118;137
4119;327
4120;400
4121;1
4122;195
4123;443
4124;104
4125;138
4126;286
4127;31
4128;374
4129;268
4130;195
4131;257
4132;251
4133;53
4134;218
4135;445
4136;265
4137;164
4138;307
4139;444
4140;344
4141;168
4142;98
4143;444
4144;351
4145;126
4146;72
4147;146
4148;114
4149;248
4150;400
4151;410
4152;351
4153;349
4154;240
4155;349
4156;426
4157;279
4158;166
4159;300
4160;97
4161;388
4162;190
4163;168
4164;315
4165;58
4166;252
4167;217
4168;101
4169;376
4170;185
4171;264
4172;310
4173;245
4174;14
4175;83
4176;272
4177;423
4178;430
4179;13
4180;445
4181;303
4182;181
4183;255
4184;205
4185;115
4186;327
4187;374
4188;389
4189;31
4190;237
4191;297
4192;320
4193;47
4194;111
4195;213
4196;449
4197;394
4198;335
4199;17
4200;96
4201;221
4202;87
4203;368
4204;270
4205;291
4206;128
4207;165
4208;434
4209;441
4210;49
4211;132
4212;315
4213;401
4214;35
4215;381
4216;260
4217;38
4218;290
4219;211
4220;41
4221;419
4222;380
4223;30
4224;412
4225;386
4226;448
4227;289
4228;240
4229;212
4230;193
4231;31
4232;425
4233;291
4234;43
4235;310
4236;357
4237;101
4238;131
4239;300
4240;113
4241;96
4242;109
4243;86
4244;433
4245;17
4246;352
4247;379
4248;102
4249;398
4250;328
4251;216
4252;199
4253;339
4254;187
4255;25
4256;87
4257;437
4258;175
4259;276
4260;106
4261;147
4262;332
4263;112
4264;369
4265;161
4266;367
4267;416
4268;51
4269;269
4270;115
4271;415
4272;145
4273;443
4274;53
4275;26
4276;304
4277;307
4278;333
4279;419
4280;385
4281;409
4282;263
4283;399
4284;30
4285;226
4286;229
4287;447
4288;81
4289;77
4290;25
4291;289
4292;306
4293;81
4294;269
4295;258
4296;426
4297;36
4298;109
4299;385
4300;405
4301;117
4302;75
4303;293
4304;353
4305;106
4306;140
4307;400
4308;214
4309;71
4310;258
4311;388
4312;351
4313;176
4314;142
4315;128
4316;168
4317;256
4318;63
4319;104
4320;210
4321;319
4322;405
4323;173
4324;213
4325;354
4326;198
4327;58
4328;147
4329;25
4330;223
4331;166
4332;294
4333;415
4334;196
4335;74
4336;425
4337;113
4338;94
4339;68
4340;167
4341;265
4342;350
4343;293
4344;409
4345;185
4346;186
4347;316
4348;249
4349;61
4350;169
4351;174
4352;238
4353;320
4354;418
4355;124
4356;378
4357;418
4358;283
4359;99
4360;415
4361;177
4362;129
4363;422
4364;14
4365;87
4366;227
4367;226
4368;278
4369;216
4370;435
4371;6
4372;298
4373;109
4374;289
4375;145
4376;109
4377;341
4378;224
4379;323
4380;237
4381;427
4382;235
4383;43
4384;444
4385;308
4386;244
4387;366
4388;326
4389;444
4390;313
4391;218
4392;90
4393;280
4394;325
4395;357
4396;392
4397;391
4398;155
4399;298
4400;395
4401;379
4402;317
4403;228
4404;184
4405;256
4406;8
4407;267
4408;435
4409;251
4410;38
4411;296
4412;203
4413;249
4414;314
4415;122
4416;431
4417;211
4418;98
4419;30
4420;127
4421;75
4422;245
4423;397
4424;227
4425;266
4426;113
4427;30
4428;295
4429;253
4430;165
4431;47
4432;411
4433;364
4434;3
4435;378
4436;323
4437;370
4438;41
4439;417
4440;19
4441;251
4442;28
4443;221
4444;300
4445;131
4446;81
4447;72
4448;306
4449;297
4450;447
4451;417
4452;286
4453;163
4454;147
4455;337
4456;123
4457;343
4458;29
4459;366
4460;120
4461;112
4462;116
4463;163
4464;117
4465;415
4466;185
4467;325
4468;237
4469;301
4470;282
4471;378
4472;124
4473;118
4474;205
4475;85
4476;227
4477;412
4478;418
4479;309
4480;180
4481;288
4482;253
4483;426
4484;358
4485;320
4486;44
4487;393
4488;187
4489;83
4490;381
4491;361
4492;363
4493;152
4494;101
4495;137
4496;351
4497;116
4498;140
4499;385
4500;91
4501;71
4502;340
4503;295
4504;402
4505;261
4506;244
4507;432
4508;210
4509;243
4510;405
4511;425
4512;346
4513;411
4514;247
4515;225
4516;88
4517;314
4518;63
4519;117
4520;119
4521;173
4522;372
4523;214
4524;66
4525;256
4526;333
4527;387
4528;412
4529;229
4530;165
4531;395
4532;3
4533;58
4534;222
4535;199
4536;444
4537;134
4538;58
4539;171
4540;371
4541;4
4542;288
4543;358
4544;436
4545;39
4546;345
4547;303
4548;262
4549;311
4550;213
4551;384
4552;216
4553;48
4554;14
4555;350
4556;52
4557;344
4558;103
4559;264
4560;306
4561;259
4562;174
4563;17
4564;449
4565;249
4566;167
4567;416
4568;13
4569;147
4570;28
4571;420
4572;341
4573;273
4574;328
4575;356
4576;48
4577;355
4578;111
4579;69
4580;393
4581;121
4582;103
4583;83
4584;397
4585;387
4586;127
4587;240
4588;390
4589;78
4590;62
4591;304
4592;202
4593;218
4594;39
4595;334
4596;436
4597;426
4598;429
4599;444
4600;357
4601;202
4602;304
4603;197
4604;120
4605;262
4606;38
4607;239
4608;427
4609;172
4610;45
4611;74
4612;129
4613;199
4614;388
4615;84
4616;253
4617;109
4618;72
4619;210
4620;114
4621;252
4622;134
4623;69
4624;219
4625;289
4626;96
4627;168
4628;229
4629;154
4630;386
4631;193
4632;82
4633;50
4634;404
4635;79
4636;61
4637;121
4638;356
4639;42
4640;32
4641;198
4642;295
4643;374
4644;186
4645;375
4646;442
4647;97
4648;254
4649;24
4650;102
4651;190
4652;195
4653;421
4654;160
4655;392
4656;294
4657;347
4658;352
4659;139
4660;118
4661;446
4662;417
4663;238
4664;179
4665;161
4666;374
4667;78
4668;414
4669;188
4670;448
4671;74
4672;123
4673;221
4674;43
4675;378
4676;152
4677;254
4678;254
4679;260
4680;38
4681;361
4682;214
4683;230
4684;448
4685;99
4686;375
4687;138
4688;151
4689;304
4690;148
4691;161
4692;16
4693;340
4694;153
4695;433
4696;54
4697;197
4698;439
4699;175
4700;317
4701;96
4702;242
4703;313
4704;420
4705;182
4706;297
4707;157
4708;403
4709;304
4710;414
4711;344
4712;102
4713;340
4714;381
4715;364
4716;287
4717;449
4718;347
4719;420
4720;344
4721;58
4722;49
4723;238
4724;448
4725;274
4726;352
4727;87
4728;13
4729;173
4730;55
4731;44
4732;110
4733;71
4734;1
4735;119
4736;223
4737;295
4738;133
4739;334
4740;224
4741;378
4742;216
4743;198
4744;449
4745;64
4746;254
4747;424
4748;83
4749;27
4750;69
4751;254
4752;117
4753;176
4754;227
4755;299
4756;302
4757;99
4758;440
4759;389
4760;115
4761;75
4762;15
4763;412
4764;117
4765;223
4766;38
4767;348
4768;197
4769;114
4770;237
4771;17
4772;131
4773;46
4774;419
4775;88
4776;212
4777;50
4778;277
4779;11
4780;211
4781;285
4782;202
4783;69
4784;122
4785;345
4786;112
4787;130
4788;74
4789;39
4790;34
4791;160
4792;447
4793;269
4794;374
4795;172
4796;426
4797;264
4798;421
4799;91
4800;70
4801;445
4802;46
4803;225
4804;421
4805;203
4806;324
4807;239
4808;34
4809;241
4810;43
4811;244
4812;112
4813;26
4814;327
4815;347
4816;29
4817;38
4818;329
4819;441
4820;305
4821;91
4822;99
4823;284
4824;394
4825;113
4826;156
4827;383
4828;389
4829;395
4830;62
4831;325
4832;142
4833;201
4834;431
4835;27
4836;226
4837;216
4838;368
4839;272
4840;42
4841;374
4842;148
4843;149
4844;353
4845;374
4846;166
4847;360
4848;23
4849;92
4850;448
4851;285
4852;169
4853;249
4854;268
4855;264
4856;62
4857;395
4858;208
4859;196
4860;123
4861;379
4862;22
4863;205
4864;4
4865;260
4866;58
4867;150
4868;186
4869;170
4870;108
4871;234
4872;263
4873;211
4874;411
4875;125
4876;221
4877;209
4878;23
4879;147
4880;140
4881;238
4882;214
4883;430
4884;337
4885;222
4886;381
4887;298
4888;312
4889;379
4890;406
4891;207
4892;248
4893;351
4894;406
4895;76
4896;89
4897;431
4898;268
4899;355
4900;234
4901;252
4902;37
4903;60
4904;35
4905;308
4906;138
4907;396
4908;36
4909;238
4910;10
4911;257
4912;114
4913;369
4914;66
4915;64
4916;77
4917;39
4918;11
4919;308
4920;294
4921;348
4922;375
4923;185
4924;418
4925;241
4926;124
4927;110
4928;349
4929;163
4930;388
4931;82
4932;1
4933;224
4934;35
4935;202
4936;22
4937;193
4938;150
4939;324
4940;2
4941;108
4942;179
4943;28
4944;137
4945;279
4946;103
4947;355
4948;426
4949;383
4950;116
4951;323
4952;290
4953;75
4954;53
4955;185
4956;307
4957;186
4958;373
4959;227
4960;62
4961;149
4962;109
4963;333
4964;93
4965;378
4966;368
4967;148
4968;346
4969;172
4970;123
4971;349
4972;244
4973;181
4974;338
4975;271
4976;210
4977;28
4978;246
4979;89
4980;59
4981;115
4982;391
4983;300
4984;413
4985;159
4986;15
4987;191
4988;140
4989;13
4990;181
4991;198
4992;86
4993;77
4994;108
4995;325
4996;358
4997;48
4998;447
4999;34
5000;271
5001;87
5002;15
5003;63
5004;189
5005;437
5006;216
5007;274
5008;378
5009;416
5010;288
5011;381
5012;187
5013;196
5014;402
5015;215
5016;12
5017;329
5018;330
5019;236
5020;255
5021;264
5022;189
5023;188
5024;30
5025;130
5026;66
5027;439
5028;56
5029;200
5030;314
5031;300
5032;183
5033;221
5034;59
5035;343
5036;399
5037;41
5038;287
5039;134
5040;433
5041;4
5042;67
5043;408
5044;242
5045;70
5046;290
5047;127
5048;146
5049;369
5050;293
5051;83
5052;121
5053;338
5054;160
5055;145
5056;295
5057;0
5058;157
5059;28
5060;8
5061;52
5062;134
5063;182
5064;54
5065;65
5066;166
5067;62
5068;216
5069;183
5070;207
5071;65
5072;75
5073;321
5074;15
5075;48
5076;52
5077;98
5078;298
5079;105
5080;333
5081;93
5082;378
5083;139
5084;115
5085;420
5086;440
5087;295
5088;410
5089;62
5090;22
5091;400
5092;406
5093;303
5094;274
5095;284
5096;240
5097;225
5098;77
5099;113
5100;207
5101;276
5102;317
5103;263
5104;84
5105;223
5106;84
5107;427
5108;44
5109;385
5110;244
5111;169
5112;93
5113;147
5114;318
5115;197
5116;343
5117;449
5118;292
5119;231
5120;281
5121;69
5122;157
5123;369
5124;222
5125;19
5126;278
5127;283
5128;391
5129;233
5130;323
5131;208
5132;105
5133;127
5134;8
5135;432
5136;50
5137;185
5138;121
5139;250
5140;188
5141;340
5142;169
5143;250
5144;56
5145;195
5146;87
5147;234
5148;180
5149;143
5150;390
5151;3
5152;157
5153;246
5154;44
5155;379
5156;248
5157;197
5158;383
5159;6
5160;348
5161;227
5162;140
5163;29
5164;363
5165;332
5166;177
5167;436
5168;244
5169;233
5170;146
5171;446
5172;21
5173;209
5174;180
5175;320
5176;253
5177;230
5178;48
5179;449
5180;191
5181;372
5182;231
5183;55
5184;45
5185;424
5186;93
5187;395
5188;99
5189;109
5190;20
5191;243
5192;179
5193;88
5194;270
5195;18
5196;306
5197;370
5198;187
5199;425
5200;189
5201;289
5202;361
5203;78
5204;371
5205;214
5206;42
5207;385
5208;64
5209;81
5210;189
5211;39
5212;177
5213;64
5214;123
5215;349
5216;316
5217;385
5218;437
5219;420
5220;253
5221;166
5222;336
5223;420
5224;336
5225;317
5226;164
5227;235
5228;378
5229;296
5230;407
5231;338
5232;406
5233;377
5234;449
5235;397
5236;298
5237;27
5238;223
5239;414
5240;361
5241;400
5242;153
5243;382
5244;44
5245;112
5246;142
5247;431
5248;249
5249;172
5250;381
5251;99
5252;169
5253;403
5254;226
5255;111
5256;427
5257;401
5258;172
5259;204
5260;225
5261;136
5262;386
